    0.607561826705932617E+00    0.227366968989372273E-08    0.763904657959938116E+00   -0.189507233262062051E+02    0.226942136287689245E+01    0.143309457495655779E+01    0.194673079775545226E+02   -0.143368389490604546E+06   -0.143387856798582099E+06   -0.425195633965034059E+01    1
    0.572930574417114258E+00    0.736975809931755181E-08    0.697673565149307340E+00   -0.190916615366935716E+02    0.156973372697830227E+01    0.229321582389750978E+01    0.194673079775545226E+02   -0.124041717000684745E+06   -0.124061184308662298E+06   -0.427195633965034727E+01    1
    0.510300445556640669E+00    0.949479642510414207E-08    0.814812865853309587E+00   -0.189263156533241244E+02    0.888676810264587447E+00    0.289315706802898776E+01    0.194673079775545226E+02   -0.123027501212513540E+06   -0.123046968520491093E+06   -0.429195633965034329E+01    1
    0.722348546981811501E+00    0.201481741666793820E-08    0.700187537074089095E+00   -0.192032283425331123E+02    0.225557873249053964E+01    0.132093868919099311E+01    0.194673079775545226E+02   -0.117866732208454865E+06   -0.117886199516432418E+06   -0.431195633965034109E+01    1
    0.681778717041015669E+00    0.279215848445892356E-08    0.723904973268509000E+00   -0.190222702145576470E+02    0.193336083889007582E+01    0.157502071505380381E+01    0.194673079775545226E+02   -0.106220110958934238E+06   -0.106239578266911791E+06   -0.433195633965034244E+01    1
    0.348705863952636697E+00    0.662858983874321101E-08    0.806273993849754289E+00   -0.189719497919082620E+02    0.156186617612838763E+01    0.192602605159526186E+01    0.194673079775545226E+02   -0.105565280521415581E+06   -0.105584747829393134E+06   -0.435195633965034201E+01    1
    0.324918508529663086E+00    0.628382983803749157E-08    0.845840570330619768E+00   -0.192171714305877686E+02    0.157180230617523220E+01    0.188309661811346829E+01    0.194673079775545226E+02   -0.103586324849099212E+06   -0.103605792157076765E+06   -0.437195633965034336E+01    1
    0.746955156326293945E+00    0.117416459321975709E-08    0.683240950107574463E+00   -0.193019281625747681E+02    0.276433736085891724E+01    0.995606045479310309E+00    0.194673079775545226E+02   -0.996470708867181529E+05   -0.996665381946957059E+05   -0.439195633965034649E+01    1
    0.567724847793579124E+00    0.217746594548225411E-08    0.715975072979927130E+00   -0.192637244582176201E+02    0.219614160060882568E+01    0.127478079451421844E+01    0.194673079775545226E+02   -0.944769715667919663E+05   -0.944964388747695193E+05   -0.441195633965034784E+01    1
    0.574108457565307595E+00    0.240374842286109913E-08    0.747946599125862144E+00   -0.189473666667938225E+02    0.199574368000030522E+01    0.140747604448247077E+01    0.194673079775545226E+02   -0.903145156912590755E+05   -0.903339829992366285E+05   -0.443195633965034474E+01    1
    0.586325979232788064E+00    0.264477929472923267E-08    0.819883346557617188E+00   -0.191928820252418504E+02    0.174647221565246591E+01    0.163285147477185966E+01    0.194673079775545226E+02   -0.777214738345225342E+05   -0.777409411425000872E+05   -0.445195633965034343E+01    1
    0.626697826385498091E+00    0.377214530110359190E-08    0.764635962247848577E+00   -0.194591560006141648E+02    0.146207267045974731E+01    0.187093722669072671E+01    0.194673079775545226E+02   -0.702680671700387029E+05   -0.702875344780162559E+05   -0.447195633965034745E+01    1
    0.518872547149658248E+00    0.361869087815284762E-08    0.845550698041915849E+00   -0.193598017930984483E+02    0.152294554710388197E+01    0.186758869303797304E+01    0.194673079775545226E+02   -0.677791050844339916E+05   -0.677985723924115446E+05   -0.449195633965034435E+01    1
    0.373353767395019576E+00    0.704893720149993963E-08    0.898859661817550615E+00   -0.189375031113624566E+02    0.125892101526260380E+01    0.233029111085313678E+01    0.194673079775545226E+02   -0.649149084646847332E+05   -0.649343757726622862E+05   -0.451195633965034482E+01    1
    0.499501085281372048E+00    0.257279381155967715E-08    0.770527619123458907E+00   -0.189630712866783142E+02    0.179341657161712664E+01    0.140695566888854051E+01    0.194673079775545226E+02   -0.644090481601389183E+05   -0.644285154681164713E+05   -0.453195633965034705E+01    1
    0.308438110351562544E+00    0.967990332841873154E-08    0.581941631436348028E+00   -0.190940253496170023E+02    0.169160431623458862E+01    0.146660902448173269E+01    0.194673079775545226E+02   -0.638116078310897938E+05   -0.638310751390673468E+05   -0.455195633965034396E+01    1
    0.715508317947387673E+00    0.120449432730674738E-08    0.789884391427040145E+00   -0.192405882239341715E+02    0.213270447254180917E+01    0.114480725722087451E+01    0.194673079775545226E+02   -0.637318925449062226E+05   -0.637513598528837756E+05   -0.457195633965034354E+01    1
    0.282668256759643577E+00    0.865764525532722421E-08    0.857606276869773865E+00   -0.193627872347831733E+02    0.122619405984878549E+01    0.202714853960577512E+01    0.194673079775545226E+02   -0.621764733955257325E+05   -0.621959407035032855E+05   -0.459195633965034666E+01    1
    0.279131412506103516E+00    0.310647040605545059E-08    0.770397275686264038E+00   -0.194125199675560012E+02    0.248782844543457049E+01    0.106638848732739655E+01    0.194673079775545226E+02   -0.616108038380354410E+05   -0.616302711460129940E+05   -0.461195633965034801E+01    1
    0.477697992324829124E+00    0.851804342865943870E-08    0.763074427843093872E+00   -0.190711089134216287E+02    0.906510913372039817E+00    0.247747709506130454E+01    0.194673079775545226E+02   -0.604176007066640886E+05   -0.604370680146416416E+05   -0.463195633965034759E+01    1
    0.202480268478393566E+00    0.421577548980712967E-08    0.772432994842529363E+00   -0.192943012833595269E+02    0.294428749084472674E+01    0.938106465790971455E+00    0.194673079775545226E+02   -0.600459586161420884E+05   -0.600654259241196414E+05   -0.465195633965034716E+01    1
    0.322088003158569336E+00    0.855439969897270295E-08    0.877567055821418807E+00   -0.194956329703330979E+02    0.113567224740982065E+01    0.227270343047845902E+01    0.194673079775545226E+02   -0.569126381927140392E+05   -0.569321055006915922E+05   -0.467195633965034407E+01    1
    0.501499509811401345E+00    0.210006603598594675E-08    0.868963658809661865E+00   -0.190516631484031649E+02    0.169969806671142587E+01    0.143978745491932836E+01    0.194673079775545226E+02   -0.542511133336902058E+05   -0.542705806416677588E+05   -0.469195633965034364E+01    1
    0.155326175689697282E+00    0.920396155118942224E-08    0.707603615522384710E+00   -0.193126059293746941E+02    0.284637609720230156E+01    0.936793679624773223E+00    0.194673079775545226E+02   -0.537668922826555208E+05   -0.537863595906330738E+05   -0.471195633965034677E+01    1
    0.611394214630126998E+00    0.295429909229278574E-08    0.869265004992485046E+00   -0.194484190821647651E+02    0.123842850923538217E+01    0.185669860372392703E+01    0.194673079775545226E+02   -0.537406205745430925E+05   -0.537600878825206455E+05   -0.473195633965034634E+01    1
    0.395375394821167014E+00    0.752005627751350393E-08    0.775822278857231207E+00   -0.190675022363662698E+02    0.113339740037918091E+01    0.213073706937817509E+01    0.194673079775545226E+02   -0.525414591470759624E+05   -0.525609264550535154E+05   -0.475195633965034325E+01    1
    0.675946378707885764E+00    0.481765109300613430E-08    0.554303294420242398E+00   -0.189654619932174668E+02    0.933975350856781072E+00    0.156508116651902274E+01    0.194673079775545226E+02   -0.524373331286377579E+05   -0.524568004366153109E+05   -0.477195633965034460E+01    1
    0.222583532333374023E+00    0.376787921786308338E-08    0.830845296382904053E+00   -0.191598324179649353E+02    0.237663670778274572E+01    0.105564671497477836E+01    0.194673079775545226E+02   -0.495879199080727194E+05   -0.496073872160502724E+05   -0.479195633965034506E+01    1
    0.434051227569580145E+00    0.532400527596473728E-08    0.791625481843948431E+00   -0.189473489284515360E+02    0.122588170766830462E+01    0.193413551934887584E+01    0.194673079775545226E+02   -0.495751225436128952E+05   -0.495945898515904482E+05   -0.481195633965034641E+01    1
    0.634991168975830078E+00    0.221477180719375606E-08    0.818229457736015409E+00   -0.190433071374893181E+02    0.151911195516586317E+01    0.153900152865227202E+01    0.194673079775545226E+02   -0.493800005163255046E+05   -0.493994678243030576E+05   -0.483195633965034776E+01    1
    0.822885751724243164E+00    0.116995853185653681E-08    0.719001051783561773E+00   -0.193227044105529764E+02    0.197706195116043104E+01    0.107660682257823170E+01    0.194673079775545226E+02   -0.488874680978684701E+05   -0.489069354058460231E+05   -0.485195633965034734E+01    1
    0.384186267852783203E+00    0.807095405459403971E-08    0.565043506026268072E+00   -0.190711166024208048E+02    0.146007372140884417E+01    0.151631864131682659E+01    0.194673079775545226E+02   -0.486204687510000877E+05   -0.486399360589776406E+05   -0.487195633965034602E+01    1
    0.345832014083862327E+00    0.187068450450897246E-08    0.784462141990661666E+00   -0.189805726647377000E+02    0.252549219131469727E+01    0.987450149412845479E+00    0.194673079775545226E+02   -0.477310245458615464E+05   -0.477504918538390993E+05   -0.489195633965034382E+01    1
    0.448030471801757812E+00    0.636361759901046829E-08    0.756262439489364668E+00   -0.190742053270339973E+02    0.986243069171905518E+00    0.204974548751183550E+01    0.194673079775545226E+02   -0.428790909253189748E+05   -0.428985582332965278E+05   -0.491195633965034428E+01    1
    0.194228315353393577E+00    0.453398543596267777E-08    0.760453748703002974E+00   -0.194766019821166978E+02    0.278896859884262138E+01    0.916238909455295847E+00    0.194673079775545226E+02   -0.424355894701769867E+05   -0.424550567781545396E+05   -0.493195633965034563E+01    1
    0.490120172500610352E+00    0.498340320587158293E-08    0.752242967486381531E+00   -0.189545190453529351E+02    0.104075704813003544E+01    0.189140671672919858E+01    0.194673079775545226E+02   -0.411782959270682259E+05   -0.411977632350457789E+05   -0.495195633965034610E+01    1
    0.210653781890869141E+00    0.924107205867767268E-08    0.899370437860488980E+00   -0.194583333849906914E+02    0.122302083969116215E+01    0.171723392226572158E+01    0.194673079775545226E+02   -0.410918571068524107E+05   -0.411113244148299636E+05   -0.497195633965034567E+01    1
    0.493073701858520508E+00    0.259648886322975181E-08    0.702748155593872159E+00   -0.190500199198722839E+02    0.165950127840042128E+01    0.127435699287066240E+01    0.194673079775545226E+02   -0.400426167903008318E+05   -0.400620840982783848E+05   -0.499195633965034435E+01    1
    0.194180393218994163E+00    0.527994468808174239E-08    0.853028339147567705E+00   -0.190334530591964715E+02    0.202223880290985125E+01    0.112897031637060907E+01    0.194673079775545226E+02   -0.385216324068015310E+05   -0.385410997147790840E+05   -0.501195633965034304E+01    1
    0.352728557586669988E+00    0.352502503991127041E-08    0.557336491346359320E+00   -0.192730172395706170E+02    0.263616019487380981E+01    0.929073613149823840E+00    0.194673079775545226E+02   -0.359809284859124309E+05   -0.360003957938899839E+05   -0.503195633965034617E+01    1
    0.341747379302978493E+00    0.522780266404151963E-08    0.608456340432167120E+00   -0.190073745846748352E+02    0.172747944593429592E+01    0.122660377560447875E+01    0.194673079775545226E+02   -0.325269690210007029E+05   -0.325464363289782559E+05   -0.505195633965034840E+01    1
    0.567571020126342751E+00    0.239632949233055133E-08    0.719546166062355108E+00   -0.194690608978271484E+02    0.135838538408279419E+01    0.134520649834183703E+01    0.194673079775545226E+02   -0.324575649774392150E+05   -0.324770322854167680E+05   -0.507195633965034709E+01    1
    0.850585269927978560E+00    0.836940169334411746E-09    0.563230860233306929E+00   -0.191085460782051086E+02    0.278486173152923611E+01    0.724456478226822909E+00    0.194673079775545226E+02   -0.314156530973559675E+05   -0.314351204053335205E+05   -0.509195633965034755E+01    1
    0.366425514221191406E+00    0.222354859113693242E-08    0.757952064275741577E+00   -0.191350785970687873E+02    0.197648222446441668E+01    0.107692930333808357E+01    0.194673079775545226E+02   -0.308336853850357475E+05   -0.308531526930133004E+05   -0.511195633965034979E+01    1
    0.449684047698974632E+00    0.422469836473464972E-08    0.759694677591323919E+00   -0.191733544349670417E+02    0.895316851139068670E+00    0.168159310628780512E+01    0.194673079775545226E+02   -0.292561324786631885E+05   -0.292755997866407415E+05   -0.513195633965034936E+01    1
    0.873996257781982422E+00    0.108562383055686969E-08    0.727305376529693626E+00   -0.189809753537178025E+02    0.138416545391082768E+01    0.106549936534505063E+01    0.194673079775545226E+02   -0.292392823692074453E+05   -0.292587496771849983E+05   -0.515195633965034716E+01    1
    0.275961494445800759E+00    0.630969303846359292E-08    0.635683077573776290E+00   -0.190789549827575691E+02    0.173109365701675433E+01    0.120450333690115396E+01    0.194673079775545226E+02   -0.284202955074399506E+05   -0.284397628154175036E+05   -0.517195633965034318E+01    1
    0.759032583236694314E+00    0.748536437749862709E-09    0.625692945718765325E+00   -0.193697131276130676E+02    0.265483562946319607E+01    0.732517805626881180E+00    0.194673079775545226E+02   -0.263944915910352065E+05   -0.264139588990127595E+05   -0.519195633965034276E+01    1
    0.511324834823608465E+00    0.292160698771476739E-08    0.593218111991882346E+00   -0.193950803518295274E+02    0.157754817008972181E+01    0.114700022014654035E+01    0.194673079775545226E+02   -0.257276704207753792E+05   -0.257471377287529322E+05   -0.521195633965034766E+01    1
    0.441797447204589910E+00    0.608612117171287610E-08    0.563983881473541282E+00   -0.189831487298011758E+02    0.935070550441742032E+00    0.143750853902216735E+01    0.194673079775545226E+02   -0.242370311218127936E+05   -0.242564984297903466E+05   -0.523195633965034546E+01    1
    0.414106798171997137E+00    0.367636567354202268E-08    0.844818663597106889E+00   -0.193790526866912849E+02    0.831531965732574485E+00    0.167621447412197666E+01    0.194673079775545226E+02   -0.240120055225537253E+05   -0.240314728305312783E+05   -0.525195633965034858E+01    1
    0.475195932388305708E+00    0.119337669014930735E-08    0.882152608036995023E+00   -0.192327260613441453E+02    0.171264009475708034E+01    0.107407207513733916E+01    0.194673079775545226E+02   -0.238080330644473761E+05   -0.238275003724249291E+05   -0.527195633965034727E+01    1
    0.519809722900390625E+00    0.154129010438919093E-08    0.826117864251136869E+00   -0.190441105842590304E+02    0.145156048536300664E+01    0.119152571751660052E+01    0.194673079775545226E+02   -0.237838967056269248E+05   -0.238033640136044778E+05   -0.529195633965034684E+01    1
    0.188332414627075201E+00    0.383720618486404428E-08    0.770242336392402693E+00   -0.189108415961265557E+02    0.274748555421829277E+01    0.828981545456736413E+00    0.194673079775545226E+02   -0.233885560064885831E+05   -0.234080233144661361E+05   -0.531195633965034553E+01    1
    0.236283016204833995E+00    0.546118244528770540E-08    0.563394019007682822E+00   -0.193907925009727471E+02    0.273925608396530151E+01    0.845183718120599892E+00    0.194673079775545226E+02   -0.232327124407660631E+05   -0.232521797487436161E+05   -0.533195633965034510E+01    1
    0.486696815490722634E+00    0.295110604166984553E-08    0.712007421255111739E+00   -0.192777963280677795E+02    0.877723371982574552E+00    0.136825504002058151E+01    0.194673079775545226E+02   -0.212074942702061089E+05   -0.212269615781836619E+05   -0.535195633965034645E+01    1
    0.534874773025512673E+00    0.124940824508666999E-08    0.807903328537941001E+00   -0.191904359579086297E+02    0.158792384862899794E+01    0.106283493662945405E+01    0.194673079775545226E+02   -0.210219040579250468E+05   -0.210413713659025998E+05   -0.537195633965034780E+01    1
    0.222984695434570335E+00    0.847216859459877084E-08    0.663452634215354942E+00   -0.193664262771606452E+02    0.156325851678848293E+01    0.121852307346954714E+01    0.194673079775545226E+02   -0.209572136137379603E+05   -0.209766809217155133E+05   -0.539195633965034649E+01    1
    0.255818462371826150E+00    0.418818750977516245E-08    0.613406658172607422E+00   -0.193752785682678237E+02    0.246386348009109524E+01    0.882041798614909389E+00    0.194673079775545226E+02   -0.205348752211661013E+05   -0.205543425291436542E+05   -0.541195633965034428E+01    1
    0.161525583267211920E+00    0.937864503264427273E-08    0.611281839013099737E+00   -0.192380267500877373E+02    0.267446805238723773E+01    0.827428617227103369E+00    0.194673079775545226E+02   -0.201473900153282921E+05   -0.201668573233058451E+05   -0.543195633965034563E+01    1
    0.620399951934814453E+00    0.185373511910438552E-08    0.596699479222297713E+00   -0.194726376414299018E+02    0.155924737453460693E+01    0.101153741652751794E+01    0.194673079775545226E+02   -0.200725494876629964E+05   -0.200920167956405494E+05   -0.545195633965034521E+01    1
    0.831114768981933594E+00    0.115201368927955643E-08    0.620310500264167786E+00   -0.193639741301536574E+02    0.103065871000289921E+01    0.929117808797382261E+00    0.194673079775545226E+02   -0.191607852738421207E+05   -0.191802525818196737E+05   -0.547195633965034389E+01    1
    0.347229099273681618E+00    0.423264276981353830E-08    0.617188829183578536E+00   -0.189535411119461052E+02    0.161105220317840603E+01    0.113505578831661635E+01    0.194673079775545226E+02   -0.190763035418658437E+05   -0.190957708498433967E+05   -0.549195633965034791E+01    1
    0.303485488891601540E+00    0.844191417098045390E-08    0.607020393013954163E+00   -0.192113659501075738E+02    0.114876323938369751E+01    0.142255120787584843E+01    0.194673079775545226E+02   -0.189077041407886500E+05   -0.189271714487662030E+05   -0.551195633965034570E+01    1
    0.706243085861206099E+00    0.853781968355178866E-09    0.813620185852050870E+00   -0.189183341503143296E+02    0.132321429252624512E+01    0.986922425650741064E+00    0.194673079775545226E+02   -0.169958018538104807E+05   -0.170152691617880337E+05   -0.553195633965034705E+01    1
    0.221803808212280296E+00    0.472567266225814862E-08    0.653520831465721153E+00   -0.190626484036445625E+02    0.229394717216491717E+01    0.889275282597711270E+00    0.194673079775545226E+02   -0.167779680626063746E+05   -0.167974353705839276E+05   -0.555195633965034929E+01    1
    0.235220956802368181E+00    0.372613683342933682E-08    0.613931828737258933E+00   -0.189797369241714478E+02    0.275825344324111965E+01    0.772977855697155380E+00    0.194673079775545226E+02   -0.155569402686693138E+05   -0.155764075766468686E+05   -0.557195633965034887E+01    1
    0.258277940750122115E+00    0.938186582922935452E-08    0.731482207775115967E+00   -0.193611958265304551E+02    0.810784935951232910E+00    0.163895972000732071E+01    0.194673079775545226E+02   -0.154248981854973244E+05   -0.154443654934748793E+05   -0.559195633965034755E+01    1
    0.371629285812377974E+00    0.127109086513519298E-08    0.689249619841575623E+00   -0.190940315365791307E+02    0.262875868082046527E+01    0.739131398411950968E+00    0.194673079775545226E+02   -0.136093121527615858E+05   -0.136287794607391406E+05   -0.561195633965034801E+01    1
    0.136825895309448248E+00    0.809627705812454148E-08    0.779496470093727134E+00   -0.190579546809196465E+02    0.224716266393661535E+01    0.841509018852613311E+00    0.194673079775545226E+02   -0.130292486427684671E+05   -0.130487159507460219E+05   -0.563195633965034670E+01    1
    0.407565116882324219E+00    0.468258658051490889E-08    0.577803978323936485E+00   -0.193919959902763352E+02    0.943636369705200262E+00    0.123276387706348878E+01    0.194673079775545226E+02   -0.125684385837349037E+05   -0.125879058917124585E+05   -0.565195633965034716E+01    1
    0.430625200271606445E+00    0.344434770941734342E-08    0.615847489237785428E+00   -0.190133449316024752E+02    0.977618241310119651E+00    0.117694048191414447E+01    0.194673079775545226E+02   -0.119324964530987745E+05   -0.119519637610763293E+05   -0.567195633965034851E+01    1
    0.461125659942626998E+00    0.340672701597213773E-08    0.576406458020210288E+00   -0.189414676666259751E+02    0.953765261173248335E+00    0.113139296985336091E+01    0.194673079775545226E+02   -0.116069991503342171E+05   -0.116264664583117719E+05   -0.569195633965034720E+01    1
    0.480756759643554688E+00    0.175316563248634344E-08    0.707095927000045865E+00   -0.192513492822647088E+02    0.121864856481552142E+01    0.104040844534639909E+01    0.194673079775545226E+02   -0.112687351999121274E+05   -0.112882025078896822E+05   -0.571195633965034943E+01    1
    0.333373546600341797E+00    0.602081114053726304E-08    0.593096780776977583E+00   -0.193453824162483201E+02    0.105055050849914555E+01    0.125454867831836347E+01    0.194673079775545226E+02   -0.108826301531219451E+05   -0.109020974610994999E+05   -0.573195633965034812E+01    1
    0.274316358566284224E+00    0.220845478773117075E-08    0.859021258354186967E+00   -0.191345281720161431E+02    0.160183781385421753E+01    0.100214015952103530E+01    0.194673079775545226E+02   -0.107948258782312842E+05   -0.108142931862088390E+05   -0.575195633965034769E+01    1
    0.418583869934082031E+00    0.189367967844009395E-08    0.821758869290351912E+00   -0.192873030066490152E+02    0.838389420509338401E+00    0.117576680246903131E+01    0.194673079775545226E+02   -0.104245084874276345E+05   -0.104439757954051893E+05   -0.577195633965034816E+01    1
    0.337550783157348655E+00    0.626262173056602572E-08    0.555189579725265503E+00   -0.191163696885108934E+02    0.110318224430084233E+01    0.119382192360614181E+01    0.194673079775545226E+02   -0.961454142398799195E+04   -0.963400873196554676E+04   -0.579195633965034773E+01    1
    0.505281114578247093E+00    0.100867918133735660E-08    0.655684682726860091E+00   -0.193695676445960991E+02    0.209992663860321027E+01    0.747207822148243772E+00    0.194673079775545226E+02   -0.944642555366836496E+04   -0.946589286164591977E+04   -0.581195633965034908E+01    1
    0.271680212020874001E+00    0.250073981285095240E-08    0.602273267507553167E+00   -0.191709554314613335E+02    0.268306455612182626E+01    0.701581161153320476E+00    0.194673079775545226E+02   -0.931792251863830097E+04   -0.933738982661585578E+04   -0.583195633965034954E+01    1
    0.269456052780151389E+00    0.398902755975723295E-08    0.735993283987045332E+00   -0.192042999386787407E+02    0.123078479766845716E+01    0.111469575990675773E+01    0.194673079775545226E+02   -0.789426189452088784E+04   -0.791372920249844265E+04   -0.585195633965034823E+01    1
    0.165199756622314453E+00    0.495678859949111990E-08    0.833177021145820706E+00   -0.194429451584815993E+02    0.165782254934310913E+01    0.895275474705520935E+00    0.194673079775545226E+02   -0.679960182219035141E+04   -0.681906913016790622E+04   -0.587195633965034691E+01    1
    0.207054376602172852E+00    0.350998616218566890E-08    0.803477263450622647E+00   -0.192531441807746866E+02    0.159387230873107910E+01    0.915832033249234012E+00    0.194673079775545226E+02   -0.663804551677983727E+04   -0.665751282475739208E+04   -0.589195633965034649E+01    1
    0.165665626525878906E+00    0.298454841971397417E-08    0.899233689904213040E+00   -0.194348223209381104E+02    0.200517338514328003E+01    0.760152228584046075E+00    0.194673079775545226E+02   -0.621456467102579518E+04   -0.623403197900334999E+04   -0.591195633965034695E+01    1
    0.173193788528442388E+00    0.932468309998512301E-08    0.595953947305679410E+00   -0.194438953042030320E+02    0.168541628122329712E+01    0.865285603200111941E+00    0.194673079775545226E+02   -0.585883846111326784E+04   -0.587830576909082265E+04   -0.593195633965034741E+01    1
    0.102367162704467773E+00    0.763407519459724490E-08    0.823921760916709989E+00   -0.194171344041824341E+02    0.295182944536209124E+01    0.567409893365536599E+00    0.194673079775545226E+02   -0.549487161492261839E+04   -0.551433892290017320E+04   -0.595195633965034698E+01    1
    0.195280933380126975E+00    0.695832115411758512E-08    0.724760112166404791E+00   -0.193649907588958747E+02    0.112365704774856567E+01    0.107824769434924406E+01    0.194673079775545226E+02   -0.493192056549604604E+04   -0.495138787347360085E+04   -0.597195633965034833E+01    1
    0.321682643890380870E+00    0.129743537306785601E-08    0.619311478734016485E+00   -0.193956355690956102E+02    0.255106337070465106E+01    0.596934896686988958E+00    0.194673079775545226E+02   -0.491672804203271244E+04   -0.493619535001026725E+04   -0.599195633965034702E+01    1
    0.123089551925659180E+00    0.325175392627716074E-08    0.882261672616004966E+00   -0.194710720181465149E+02    0.299331157207488996E+01    0.531898827201190416E+00    0.194673079775545226E+02   -0.487674166581554800E+04   -0.489620897379310281E+04   -0.601195633965034926E+01    1
    0.455607652664184570E+00    0.872296452522277880E-09    0.599137660861015386E+00   -0.189096937894821160E+02    0.237469611167907724E+01    0.593947201532862179E+00    0.194673079775545226E+02   -0.470244073427494004E+04   -0.472190804225249485E+04   -0.603195633965035061E+01    1
    0.160046625137329118E+00    0.159174641966819778E-08    0.887563571333885193E+00   -0.192428165674209595E+02    0.285717545747756940E+01    0.525721777285037550E+00    0.194673079775545226E+02   -0.452526906176593639E+04   -0.454473636974349120E+04   -0.605195633965034840E+01    1
    0.169746068297965291E+00    0.272632543566881943E-08    0.793805097653195624E+00   -0.193914644740844544E+02    0.217020546085045796E+01    0.647265919160149528E+00    0.194673079775545226E+02   -0.447177350240056148E+04   -0.449124081037811629E+04   -0.607195633965034798E+01    1
    0.171415805816650391E+00    0.437516528367996314E-08    0.551333433389663785E+00   -0.193998817563056960E+02    0.290336647033691442E+01    0.530640759538677620E+00    0.194673079775545226E+02   -0.432748002645257839E+04   -0.434694733443013320E+04   -0.609195633965034844E+01    1
