    0.263004644157602829E+00    0.211946942975650498E-08    0.672179231956127166E+00   -0.192732082255803547E+02    0.813872799066602925E+00    0.716669067301024088E+00    0.194673079775545226E+02   -0.225130975183663531E+04   -0.227077705981418967E+04
    0.308552694048001674E+00    0.151809380652474199E-08    0.666831347858369727E+00   -0.194516782427554489E+02    0.851619432412403121E+00    0.682416682865059188E+00    0.194673079775545226E+02   -0.225130374119089856E+04   -0.227077104916845292E+04
    0.319752798085277512E+00    0.120869459653744957E-08    0.691684757454496424E+00   -0.193915799594902971E+02    0.861627259936968204E+00    0.652086070478452906E+00    0.194673079775545226E+02   -0.225115019454310232E+04   -0.227061750252065667E+04
    0.316857487133689109E+00    0.210648472908301707E-08    0.570949499469007304E+00   -0.192318148048198729E+02    0.856223308238353353E+00    0.682694828534472831E+00    0.194673079775545226E+02   -0.225093308978189407E+04   -0.227040039775944842E+04
    0.270295914224298106E+00    0.179246867254459304E-08    0.701361797788742525E+00   -0.192889174150535041E+02    0.824363025763496959E+00    0.708512207798863591E+00    0.194673079775545226E+02   -0.225076010626868219E+04   -0.227022741424623655E+04
    0.312447035281523400E+00    0.887355473006142479E-09    0.790995377107540643E+00   -0.194508839972362111E+02    0.849643056786653084E+00    0.639380650175463638E+00    0.194673079775545226E+02   -0.225065147881828807E+04   -0.227011878679584242E+04
    0.306753090371888915E+00    0.126701090866572280E-08    0.699007308279270267E+00   -0.193853815693501339E+02    0.841506000369995788E+00    0.655355358001211585E+00    0.194673079775545226E+02   -0.225059313840324512E+04   -0.227006044638079948E+04
    0.309816592749544872E+00    0.165842717895066874E-08    0.631313780014581716E+00   -0.189140407109660202E+02    0.861121768663584586E+00    0.671083440526695441E+00    0.194673079775545226E+02   -0.225055242143052828E+04   -0.227001972940808264E+04
    0.286963416897180856E+00    0.241902448863888147E-08    0.587280058935540361E+00   -0.192089984686401500E+02    0.841643561855409894E+00    0.700100165240705508E+00    0.194673079775545226E+02   -0.225051521934224411E+04   -0.226998252731979846E+04
    0.307440880842551167E+00    0.217290605321767063E-08    0.581563774735370687E+00   -0.194300550154493550E+02    0.853492504398603913E+00    0.692583356775639647E+00    0.194673079775545226E+02   -0.225046504118192433E+04   -0.226993234915947869E+04
    0.304627051431943408E+00    0.136111132479057780E-08    0.703583589188265912E+00   -0.191152899809605827E+02    0.839677676574893006E+00    0.680774278431911628E+00    0.194673079775545226E+02   -0.225043445418506553E+04   -0.226990176216261989E+04
    0.267612351781221669E+00    0.126705955207533187E-08    0.833352943890690367E+00   -0.192945420438947117E+02    0.800490859451535641E+00    0.719495328577439364E+00    0.194673079775545226E+02   -0.225034124073045177E+04   -0.226980854870800613E+04
    0.274744398946844770E+00    0.107781623705886142E-08    0.834661750383984824E+00   -0.190431348172360622E+02    0.821643939704266524E+00    0.678800240965822921E+00    0.194673079775545226E+02   -0.225030682668733016E+04   -0.226977413466488451E+04
    0.301616791433060527E+00    0.894324448219199091E-09    0.812693459306988553E+00   -0.189807415034302096E+02    0.821914536313963939E+00    0.644580401527005242E+00    0.194673079775545226E+02   -0.225022804152283834E+04   -0.226969534950039269E+04
    0.302951218392803645E+00    0.139188917263832592E-08    0.704007203762760936E+00   -0.189873825725860499E+02    0.827111982948185220E+00    0.686047152633319168E+00    0.194673079775545226E+02   -0.225021681458445573E+04   -0.226968412256201009E+04
    0.281903665397914227E+00    0.285512267337329306E-08    0.568143343531245737E+00   -0.190758032609616741E+02    0.837177850920892030E+00    0.720087101429025989E+00    0.194673079775545226E+02   -0.225020077321707004E+04   -0.226966808119462439E+04
    0.290521658679019468E+00    0.170450500047053631E-08    0.678803088238286167E+00   -0.193788746751252958E+02    0.832759499748534249E+00    0.704785139095972291E+00    0.194673079775545226E+02   -0.225018878309248566E+04   -0.226965609107004002E+04
    0.302902836252176066E+00    0.170541123397296472E-08    0.653035571644061674E+00   -0.191202356746743725E+02    0.804113487259919824E+00    0.696014136804383732E+00    0.194673079775545226E+02   -0.225007796706059116E+04   -0.226954527503814552E+04
    0.290489273251161029E+00    0.185653079875142364E-08    0.635596199798584394E+00   -0.192357428092747647E+02    0.820117004517546211E+00    0.680829335878810227E+00    0.194673079775545226E+02   -0.225007404118435943E+04   -0.226954134916191379E+04
    0.304968298392875536E+00    0.229852715242992354E-08    0.564586237474201114E+00   -0.191946284102664109E+02    0.818246856326039551E+00    0.683053825127715730E+00    0.194673079775545226E+02   -0.224999620981312501E+04   -0.226946351779067936E+04
    0.313525157919702924E+00    0.158315699684846587E-08    0.639997929068594873E+00   -0.192185514591737245E+02    0.830186062399611235E+00    0.672312204615643116E+00    0.194673079775545226E+02   -0.224996056780822119E+04   -0.226942787578577554E+04
    0.284765412853382749E+00    0.149093331402476473E-08    0.702841287285404404E+00   -0.189167322738922046E+02    0.803802738272352602E+00    0.675538570117754089E+00    0.194673079775545226E+02   -0.224994662725109492E+04   -0.226941393522864928E+04
    0.284765412853382749E+00    0.149093331402476473E-08    0.702841287285404404E+00   -0.189167322738922046E+02    0.803802738272352602E+00    0.675538570117754089E+00    0.194673079775545226E+02   -0.224994662725109492E+04   -0.226941393522864928E+04
    0.295693461436087213E+00    0.241324874049260248E-08    0.588871825101754731E+00   -0.191131135714921285E+02    0.815535035781429607E+00    0.718610062042209785E+00    0.194673079775545226E+02   -0.224992344850463951E+04   -0.226939075648219386E+04
    0.288789475378477323E+00    0.220026455226713932E-08    0.619881942449539092E+00   -0.189129937866543756E+02    0.830379248950776749E+00    0.716098461487237326E+00    0.194673079775545226E+02   -0.224987338843853604E+04   -0.226934069641609040E+04
    0.304149023911194694E+00    0.994407676597887294E-09    0.778972626840672033E+00   -0.191565882556309468E+02    0.838962215549797219E+00    0.652393007669263447E+00    0.194673079775545226E+02   -0.224981421303082743E+04   -0.226928152100838179E+04
    0.304149023911194694E+00    0.994407676597887294E-09    0.778972626840672033E+00   -0.191565882556309468E+02    0.838962215549797219E+00    0.652393007669263447E+00    0.194673079775545226E+02   -0.224981421303082743E+04   -0.226928152100838179E+04
    0.289945838419502389E+00    0.120037137765252781E-08    0.752526766142135317E+00   -0.191698379355858606E+02    0.819224256878317125E+00    0.664914396497835347E+00    0.194673079775545226E+02   -0.224977649158665690E+04   -0.226924379956421126E+04
    0.309748778481708675E+00    0.137867419043269322E-08    0.685728266537868225E+00   -0.192741957821345942E+02    0.830167471331478501E+00    0.673473853076025808E+00    0.194673079775545226E+02   -0.224976618563591046E+04   -0.226923349361346482E+04
    0.310443709404609414E+00    0.154385133457331341E-08    0.648970670236661329E+00   -0.189911481855702924E+02    0.845039748798478874E+00    0.669821973623309308E+00    0.194673079775545226E+02   -0.224975251195019200E+04   -0.226921981992774636E+04
    0.300353880243384941E+00    0.861342430542531959E-09    0.847963924657321066E+00   -0.190579878331407748E+02    0.831212477308831743E+00    0.660936133902252032E+00    0.194673079775545226E+02   -0.224966434193708801E+04   -0.226913164991464237E+04
    0.300353880243384941E+00    0.861342430542531959E-09    0.847963924657321066E+00   -0.190579878331407748E+02    0.831212477308831743E+00    0.660936133902252032E+00    0.194673079775545226E+02   -0.224966434193708801E+04   -0.226913164991464237E+04
    0.296422037514788017E+00    0.772168889777757921E-09    0.879275146261524476E+00   -0.189687215015945725E+02    0.825603105122650116E+00    0.644979390810010544E+00    0.194673079775545226E+02   -0.224961032191984532E+04   -0.226907762989739967E+04
    0.289944429344413002E+00    0.955911886640983111E-09    0.845166181458620103E+00   -0.190654781209940367E+02    0.828557456004211934E+00    0.675721550717589103E+00    0.194673079775545226E+02   -0.224959323016903409E+04   -0.226906053814658844E+04
    0.264014686727073733E+00    0.269196748490964916E-08    0.620609567109118521E+00   -0.189846481862341463E+02    0.810490162711088424E+00    0.736807361346936029E+00    0.194673079775545226E+02   -0.224959186356225518E+04   -0.226905917153980954E+04
    0.279774734541727632E+00    0.226413768039605450E-08    0.636117288542758286E+00   -0.192791015228744200E+02    0.812645324016097459E+00    0.730246415390242931E+00    0.194673079775545226E+02   -0.224958798744824844E+04   -0.226905529542580280E+04
    0.287373562291698192E+00    0.168822745516690313E-08    0.667283121372243326E+00   -0.190168251459936855E+02    0.819613272045859986E+00    0.681666841417159164E+00    0.194673079775545226E+02   -0.224958391666385296E+04   -0.226905122464140732E+04
    0.263073418920110491E+00    0.218318474250623724E-08    0.665985040575732046E+00   -0.192171210083632644E+02    0.804722119152530002E+00    0.719610660955321113E+00    0.194673079775545226E+02   -0.224957409633212092E+04   -0.226904140430967527E+04
    0.262918808679923011E+00    0.144527175829771058E-08    0.784151059434209485E+00   -0.189374188524044484E+02    0.805216507469062259E+00    0.707266684978694382E+00    0.194673079775545226E+02   -0.224954298588112806E+04   -0.226901029385868242E+04
    0.275715641012559409E+00    0.111945673378983767E-08    0.818087389200206738E+00   -0.192206757999025193E+02    0.814837435285105771E+00    0.678334059015163082E+00    0.194673079775545226E+02   -0.224948108280804763E+04   -0.226894839078560199E+04
    0.296947128343266753E+00    0.194330632256796952E-08    0.615656700770583543E+00   -0.193140051797367001E+02    0.830561586595123469E+00    0.682410437745065823E+00    0.194673079775545226E+02   -0.224940447256605103E+04   -0.226887178054360538E+04
    0.296947128343266753E+00    0.194330632256796952E-08    0.615656700770583543E+00   -0.193140051797367001E+02    0.830561586595123469E+00    0.682410437745065823E+00    0.194673079775545226E+02   -0.224940447256605103E+04   -0.226887178054360538E+04
    0.303934333274043844E+00    0.156844326675888830E-08    0.654596601860809590E+00   -0.189121940306213752E+02    0.823326203305809301E+00    0.671091825613958748E+00    0.194673079775545226E+02   -0.224934913574552638E+04   -0.226881644372308074E+04
    0.288531519143683468E+00    0.251658011923526214E-08    0.577791143775144511E+00   -0.191597140961083845E+02    0.835133738685850946E+00    0.703248844184949706E+00    0.194673079775545226E+02   -0.224932104285277137E+04   -0.226878835083032573E+04
    0.288531519143683468E+00    0.251658011923526214E-08    0.577791143775144511E+00   -0.191597140961083845E+02    0.835133738685850946E+00    0.703248844184949706E+00    0.194673079775545226E+02   -0.224932104285277137E+04   -0.226878835083032573E+04
    0.299449654656065378E+00    0.883480176614473529E-09    0.826302952277087721E+00   -0.192203352871777113E+02    0.815004382803746985E+00    0.649066023967450167E+00    0.194673079775545226E+02   -0.224929840914077568E+04   -0.226876571711833003E+04
    0.299449654656065378E+00    0.883480176614473529E-09    0.826302952277087721E+00   -0.192203352871777113E+02    0.815004382803746985E+00    0.649066023967450167E+00    0.194673079775545226E+02   -0.224929840914077568E+04   -0.226876571711833003E+04
    0.277626165791015622E+00    0.169237824627426247E-08    0.713086050872243637E+00   -0.192516920482823792E+02    0.813846757124103704E+00    0.717178826198565877E+00    0.194673079775545226E+02   -0.224929374372771372E+04   -0.226876105170526807E+04
    0.277626165791015622E+00    0.169237824627426247E-08    0.713086050872243637E+00   -0.192516920482823792E+02    0.813846757124103704E+00    0.717178826198565877E+00    0.194673079775545226E+02   -0.224929374372771372E+04   -0.226876105170526807E+04
    0.275917727227645737E+00    0.258714932301121285E-08    0.609543213977902676E+00   -0.193140965356148016E+02    0.816568716794232929E+00    0.733363281187864868E+00    0.194673079775545226E+02   -0.224925894823510907E+04   -0.226872625621266343E+04
    0.275917727227645737E+00    0.258714932301121285E-08    0.609543213977902676E+00   -0.193140965356148016E+02    0.816568716794232929E+00    0.733363281187864868E+00    0.194673079775545226E+02   -0.224925894823510907E+04   -0.226872625621266343E+04
    0.305428880288251325E+00    0.123271328124642315E-08    0.717634191776183483E+00   -0.194957200063142047E+02    0.830547204078771695E+00    0.664076814106605573E+00    0.194673079775545226E+02   -0.224923748571267288E+04   -0.226870479369022723E+04
    0.268481093167253326E+00    0.148423682974222610E-08    0.757758718751593396E+00   -0.191056045567205466E+02    0.810400075063159697E+00    0.701034372511247894E+00    0.194673079775545226E+02   -0.224921430267741152E+04   -0.226868161065496588E+04
    0.268481093167253326E+00    0.148423682974222610E-08    0.757758718751593396E+00   -0.191056045567205466E+02    0.810400075063159697E+00    0.701034372511247894E+00    0.194673079775545226E+02   -0.224921430267741152E+04   -0.226868161065496588E+04
    0.293663941459194500E+00    0.269877824930220483E-08    0.566985649958467341E+00   -0.190342139288476311E+02    0.817030801139559171E+00    0.722102386481264458E+00    0.194673079775545226E+02   -0.224920460467329895E+04   -0.226867191265085330E+04
    0.283763319403625869E+00    0.145457351957201700E-08    0.714283515635691479E+00   -0.192157459528896482E+02    0.802861007933341364E+00    0.677880217286377706E+00    0.194673079775545226E+02   -0.224917996352081127E+04   -0.226864727149836563E+04
    0.301734622331285673E+00    0.211710897751673220E-08    0.590039127860121138E+00   -0.192265639644926658E+02    0.829456188923945015E+00    0.685516617343573387E+00    0.194673079775545226E+02   -0.224915540486433429E+04   -0.226862271284188864E+04
    0.279445488556979260E+00    0.193920941588181335E-08    0.669688619645679273E+00   -0.191676700773131330E+02    0.819967497791290634E+00    0.717455335714954678E+00    0.194673079775545226E+02   -0.224914912055473224E+04   -0.226861642853228659E+04
    0.279445488556979260E+00    0.193920941588181335E-08    0.669688619645679273E+00   -0.191676700773131330E+02    0.819967497791290634E+00    0.717455335714954678E+00    0.194673079775545226E+02   -0.224914912055473224E+04   -0.226861642853228659E+04
    0.264146784938286361E+00    0.299610681759694830E-08    0.593631191683137827E+00   -0.193607403539947889E+02    0.807312339233250076E+00    0.736901186398679409E+00    0.194673079775545226E+02   -0.224905338350667398E+04   -0.226852069148422834E+04
    0.264146784938286361E+00    0.299610681759694830E-08    0.593631191683137827E+00   -0.193607403539947889E+02    0.807312339233250076E+00    0.736901186398679409E+00    0.194673079775545226E+02   -0.224905338350667398E+04   -0.226852069148422834E+04
    0.302333727245169381E+00    0.165734635757527243E-08    0.654110693547812705E+00   -0.192125962576658154E+02    0.830656199102281056E+00    0.686467336436373698E+00    0.194673079775545226E+02   -0.224904765563073170E+04   -0.226851496360828605E+04
    0.302930478188099928E+00    0.235486561079364489E-08    0.573898636671080986E+00   -0.190281930794618326E+02    0.821266425907055675E+00    0.701469024734983404E+00    0.194673079775545226E+02   -0.224904719830798194E+04   -0.226851450628553630E+04
    0.295899384023533552E+00    0.986779875223897670E-09    0.809848293599031543E+00   -0.192508139420540729E+02    0.833461555174484392E+00    0.664894765761667506E+00    0.194673079775545226E+02   -0.224903751891336697E+04   -0.226850482689092132E+04
    0.295899384023533552E+00    0.986779875223897670E-09    0.809848293599031543E+00   -0.192508139420540729E+02    0.833461555174484392E+00    0.664894765761667506E+00    0.194673079775545226E+02   -0.224903751891336697E+04   -0.226850482689092132E+04
    0.289353930837982887E+00    0.265563944195376848E-08    0.561083591768500423E+00   -0.193680214414096667E+02    0.815074845834778072E+00    0.698723596217076137E+00    0.194673079775545226E+02   -0.224903209656902482E+04   -0.226849940454657917E+04
    0.289353930837982887E+00    0.265563944195376848E-08    0.561083591768500423E+00   -0.193680214414096667E+02    0.815074845834778072E+00    0.698723596217076137E+00    0.194673079775545226E+02   -0.224903209656902482E+04   -0.226849940454657917E+04
    0.276443640388432388E+00    0.104415556913852257E-08    0.857636767147399004E+00   -0.190670409352052630E+02    0.813460663711418897E+00    0.692020069884497713E+00    0.194673079775545226E+02   -0.224901115574561345E+04   -0.226847846372316781E+04
    0.291966364343242968E+00    0.205100719537171878E-08    0.612214660720159509E+00   -0.192482640612895501E+02    0.812538307706207608E+00    0.687146552482941764E+00    0.194673079775545226E+02   -0.224894444132201761E+04   -0.226841174929957197E+04
    0.291966364343242968E+00    0.205100719537171878E-08    0.612214660720159509E+00   -0.192482640612895501E+02    0.812538307706207608E+00    0.687146552482941764E+00    0.194673079775545226E+02   -0.224894444132201761E+04   -0.226841174929957197E+04
    0.299199053754594546E+00    0.141951892909118790E-08    0.690153885334788608E+00   -0.189135275715361040E+02    0.804123390318499220E+00    0.670775375624463432E+00    0.194673079775545226E+02   -0.224893991069037611E+04   -0.226840721866793047E+04
    0.303611800272919452E+00    0.112763211228414496E-08    0.751678233718470756E+00   -0.189510906181143177E+02    0.824266501022557274E+00    0.666528559675903520E+00    0.194673079775545226E+02   -0.224893435226858355E+04   -0.226840166024613791E+04
    0.264693985123990116E+00    0.167841745276531700E-08    0.731253975540038015E+00   -0.190983855249919365E+02    0.800501818680767530E+00    0.707278572392622262E+00    0.194673079775545226E+02   -0.224892525698898271E+04   -0.226839256496653707E+04
    0.264693985123990116E+00    0.167841745276531700E-08    0.731253975540038015E+00   -0.190983855249919365E+02    0.800501818680767530E+00    0.707278572392622262E+00    0.194673079775545226E+02   -0.224892525698898271E+04   -0.226839256496653707E+04
    0.280000550976185592E+00    0.286999413784682546E-08    0.572681635746706386E+00   -0.192277484524288056E+02    0.824419364490954210E+00    0.724927004340317760E+00    0.194673079775545226E+02   -0.224886984020280170E+04   -0.226833714818035605E+04
    0.280000550976185592E+00    0.286999413784682546E-08    0.572681635746706386E+00   -0.192277484524288056E+02    0.824419364490954210E+00    0.724927004340317760E+00    0.194673079775545226E+02   -0.224886984020280170E+04   -0.226833714818035605E+04
    0.281404260494513281E+00    0.149500202571175514E-08    0.731638745818602554E+00   -0.191696187093081321E+02    0.820779717689260391E+00    0.701802581060037789E+00    0.194673079775545226E+02   -0.224878831761757419E+04   -0.226825562559512855E+04
    0.302443133571103417E+00    0.149871472575788639E-08    0.673713504807069707E+00   -0.193882049253937794E+02    0.807303956829284353E+00    0.675839740631629993E+00    0.194673079775545226E+02   -0.224872937543054240E+04   -0.226819668340809676E+04
    0.302443133571103417E+00    0.149871472575788639E-08    0.673713504807069707E+00   -0.193882049253937794E+02    0.807303956829284353E+00    0.675839740631629993E+00    0.194673079775545226E+02   -0.224872937543054240E+04   -0.226819668340809676E+04
    0.283788601321997014E+00    0.108492962419911420E-08    0.803296094112332271E+00   -0.192642524177791934E+02    0.809406473334951970E+00    0.669214137013425581E+00    0.194673079775545226E+02   -0.224872886761516884E+04   -0.226819617559272319E+04
    0.300101989136151048E+00    0.101611925825620568E-08    0.797481762830753116E+00   -0.189460258170822513E+02    0.804005624113047102E+00    0.670288816570490331E+00    0.194673079775545226E+02   -0.224872838177766016E+04   -0.226819568975521452E+04
    0.300101989136151048E+00    0.101611925825620568E-08    0.797481762830753116E+00   -0.189460258170822513E+02    0.804005624113047102E+00    0.670288816570490331E+00    0.194673079775545226E+02   -0.224872838177766016E+04   -0.226819568975521452E+04
    0.287209228043207365E+00    0.966410665006821904E-09    0.856073383074179128E+00   -0.190543354605408055E+02    0.807695317475766283E+00    0.684243762426491320E+00    0.194673079775545226E+02   -0.224872515602906833E+04   -0.226819246400662269E+04
    0.287209228043207365E+00    0.966410665006821904E-09    0.856073383074179128E+00   -0.190543354605408055E+02    0.807695317475766283E+00    0.684243762426491320E+00    0.194673079775545226E+02   -0.224872515602906833E+04   -0.226819246400662269E+04
    0.292828166302334658E+00    0.836420006409059795E-09    0.863364235599834107E+00   -0.193731250497370944E+02    0.809048542347708399E+00    0.651989882268449117E+00    0.194673079775545226E+02   -0.224870340422022446E+04   -0.226817071219777881E+04
    0.279404706894343158E+00    0.173399379189492877E-08    0.694272765784927470E+00   -0.191025429371693392E+02    0.820966575860426873E+00    0.707461425512933673E+00    0.194673079775545226E+02   -0.224869539699430197E+04   -0.226816270497185633E+04
    0.296941744971983779E+00    0.231260600961687160E-08    0.592494992581902080E+00   -0.193511499933599360E+02    0.810347043982037829E+00    0.711037029449144486E+00    0.194673079775545226E+02   -0.224868826618346839E+04   -0.226815557416102274E+04
    0.276792133348581881E+00    0.153079336511927184E-08    0.730015454474364445E+00   -0.193075865102180515E+02    0.818595251359686027E+00    0.699084035986758390E+00    0.194673079775545226E+02   -0.224867825599005528E+04   -0.226814556396760963E+04
    0.282241821881285881E+00    0.881518809903407788E-09    0.888992300888131970E+00   -0.192587279069336006E+02    0.817664197570662887E+00    0.672353187833579224E+00    0.194673079775545226E+02   -0.224866453111039255E+04   -0.226813183908794690E+04
    0.290645477692782150E+00    0.133402360306679923E-08    0.724210360614306548E+00   -0.194581435514849623E+02    0.809483735675855964E+00    0.672034208581245629E+00    0.194673079775545226E+02   -0.224860089387936523E+04   -0.226806820185691959E+04
    0.290645477692782150E+00    0.133402360306679923E-08    0.724210360614306548E+00   -0.194581435514849623E+02    0.809483735675855964E+00    0.672034208581245629E+00    0.194673079775545226E+02   -0.224860089387936523E+04   -0.226806820185691959E+04
    0.290089096018246562E+00    0.128604677064843971E-08    0.738217316509164112E+00   -0.192802869706495592E+02    0.820379712916027293E+00    0.673613614779851932E+00    0.194673079775545226E+02   -0.224859605974189753E+04   -0.226806336771945189E+04
    0.290089096018246562E+00    0.128604677064843971E-08    0.738217316509164112E+00   -0.192802869706495592E+02    0.820379712916027293E+00    0.673613614779851932E+00    0.194673079775545226E+02   -0.224859605974189753E+04   -0.226806336771945189E+04
    0.280488001100959228E+00    0.929599659617708875E-09    0.867254980454804536E+00   -0.191464954520700417E+02    0.810331060327652120E+00    0.668568828385468605E+00    0.194673079775545226E+02   -0.224859027353336978E+04   -0.226805758151092414E+04
    0.286333318058830222E+00    0.238325822960969284E-08    0.602227992716012905E+00   -0.192332497974043193E+02    0.826389719961442948E+00    0.715012975779274362E+00    0.194673079775545226E+02   -0.224858913003328826E+04   -0.226805643801084261E+04
    0.286333318058830222E+00    0.238325822960969284E-08    0.602227992716012905E+00   -0.192332497974043193E+02    0.826389719961442948E+00    0.715012975779274362E+00    0.194673079775545226E+02   -0.224858913003328826E+04   -0.226805643801084261E+04
    0.299538976494299281E+00    0.214119618317356440E-08    0.592903846765399645E+00   -0.192782730992660909E+02    0.818664554317763193E+00    0.689461153717706554E+00    0.194673079775545226E+02   -0.224858201366586900E+04   -0.226804932164342335E+04
    0.294110321101821948E+00    0.871759315294844647E-09    0.855568810720008344E+00   -0.191160887040513821E+02    0.823785022296791181E+00    0.661128989443905413E+00    0.194673079775545226E+02   -0.224857730574750576E+04   -0.226804461372506012E+04
    0.294110321101821948E+00    0.871759315294844647E-09    0.855568810720008344E+00   -0.191160887040513821E+02    0.823785022296791181E+00    0.661128989443905413E+00    0.194673079775545226E+02   -0.224857730574750576E+04   -0.226804461372506012E+04
    0.263243218283487956E+00    0.236817953301596106E-08    0.654010461673315224E+00   -0.192817115013429863E+02    0.803095804163961202E+00    0.733957010518487940E+00    0.194673079775545226E+02   -0.224855408171974750E+04   -0.226802138969730186E+04
    0.290140945370616965E+00    0.196278725774292582E-08    0.636865126015968674E+00   -0.193143973908822311E+02    0.830319881102716373E+00    0.701030728612625054E+00    0.194673079775545226E+02   -0.224851879143005090E+04   -0.226798609940760525E+04
    0.278704477451341415E+00    0.272319093246225756E-08    0.586875315236832229E+00   -0.192873773163081417E+02    0.820444805055573378E+00    0.724681670779125597E+00    0.194673079775545226E+02   -0.224851815655480505E+04   -0.226798546453235940E+04
    0.278704477451341415E+00    0.272319093246225756E-08    0.586875315236832229E+00   -0.192873773163081417E+02    0.820444805055573378E+00    0.724681670779125597E+00    0.194673079775545226E+02   -0.224851815655480505E+04   -0.226798546453235940E+04
    0.295260397217577464E+00    0.188419361830997145E-08    0.643446601903594373E+00   -0.190767993036262169E+02    0.808733014561916264E+00    0.704889798096550835E+00    0.194673079775545226E+02   -0.224850797385148371E+04   -0.226797528182903807E+04
    0.276892899489434907E+00    0.217766648590677022E-08    0.634840937333108979E+00   -0.190147353095850384E+02    0.815678104631030743E+00    0.708454181832954388E+00    0.194673079775545226E+02   -0.224846424132025959E+04   -0.226793154929781394E+04
    0.276892899489434907E+00    0.217766648590677022E-08    0.634840937333108979E+00   -0.190147353095850384E+02    0.815678104631030743E+00    0.708454181832954388E+00    0.194673079775545226E+02   -0.224846424132025959E+04   -0.226793154929781394E+04
    0.291110150113203514E+00    0.264203423936828143E-08    0.561576510674303475E+00   -0.189828202324391135E+02    0.818683501476295872E+00    0.701101690284427814E+00    0.194673079775545226E+02   -0.224842983286968001E+04   -0.226789714084723437E+04
    0.291110150113203514E+00    0.264203423936828143E-08    0.561576510674303475E+00   -0.189828202324391135E+02    0.818683501476295872E+00    0.701101690284427814E+00    0.194673079775545226E+02   -0.224842983286968001E+04   -0.226789714084723437E+04
    0.269813900196694711E+00    0.258615609638893775E-08    0.614181822828254620E+00   -0.192539253974642435E+02    0.810494732479730251E+00    0.726332511854932972E+00    0.194673079775545226E+02   -0.224840756064673815E+04   -0.226787486862429250E+04
    0.269813900196694711E+00    0.258615609638893775E-08    0.614181822828254620E+00   -0.192539253974642435E+02    0.810494732479730251E+00    0.726332511854932972E+00    0.194673079775545226E+02   -0.224840756064673815E+04   -0.226787486862429250E+04
    0.285501960827439005E+00    0.267447449882363539E-08    0.576057294196972824E+00   -0.189913305173930560E+02    0.826182620826418024E+00    0.716146165756540665E+00    0.194673079775545226E+02   -0.224840658457443942E+04   -0.226787389255199378E+04
    0.285501960827439005E+00    0.267447449882363539E-08    0.576057294196972824E+00   -0.189913305173930560E+02    0.826182620826418024E+00    0.716146165756540665E+00    0.194673079775545226E+02   -0.224840658457443942E+04   -0.226787389255199378E+04
    0.297955641700304086E+00    0.248387098038441962E-08    0.572898114243322376E+00   -0.189236680307256186E+02    0.810258641758242582E+00    0.709551547794535331E+00    0.194673079775545226E+02   -0.224840654860480799E+04   -0.226787385658236235E+04
    0.297955641700304086E+00    0.248387098038441962E-08    0.572898114243322376E+00   -0.189236680307256186E+02    0.810258641758242582E+00    0.709551547794535331E+00    0.194673079775545226E+02   -0.224840654860480799E+04   -0.226787385658236235E+04
